order_id,customer,amount,date,status
ORD-001397,John Jones,42233.28,2023-09-24,cancelled
ORD-001398,Linda Brown,125.19,2023-07-01,cancelled
ORD-001399,Thomas Martinez,683.36,2024-10-27,pending
ORD-001400,Joseph Miller,42880.91,2024-08-14,cancelled
ORD-001401,Sarah Davis,1472.44,2024-06-15,delivered
ORD-001402,Patricia Brown,1242.77,2023-03-18,cancelled
ORD-001403,James Rodriguez,1094.17,2023-05-12,delivered
ORD-001404,William Johnson,1391.44,2023-05-21,delivered
ORD-001405,Barbara Smith,1292.9,2023-07-21,pending
ORD-001406,Linda Smith,1873.61,2023-08-11,delivered
ORD-001407,Michael Jones,85.67,2024-06-14,cancelled
ORD-001408,Richard Miller,859.86,2024-09-13,shipped
ORD-001409,Elizabeth Williams,132.51,2024-01-25,delivered
ORD-001410,Linda Miller,1115.65,2023-06-09,delivered
ORD-001411,James Miller,278.02,2023-02-03,delivered
ORD-001412,Thomas Williams,634.47,2023-10-03,pending
ORD-001413,Linda Johnson,14891.41,2023-05-14,shipped
ORD-001414,Elizabeth Rodriguez,1157.42,2023-11-06,shipped
ORD-001415,Richard Williams,1573.72,2024-05-15,pending
ORD-001416,Joseph Johnson,1789.1,2024-05-23,delivered
ORD-001417,James Miller,158.41,2024-02-04,shipped
ORD-001418,Michael Davis,1432.09,2024-04-13,pending
ORD-001419,Mary Miller,1856.07,2023-05-31,shipped
ORD-001420,James Rodriguez,560.74,2023-05-03,cancelled
ORD-001421,Thomas Garcia,827.8,2023-12-15,pending
ORD-001422,Elizabeth Rodriguez,1182.67,2024-11-03,delivered
ORD-001423,Jessica Miller,1206.11,2023-07-31,delivered
ORD-001424,Jennifer Garcia,430.89,2023-07-20,shipped
ORD-001425,Susan Rodriguez,431.13,2023-06-25,cancelled
ORD-001426,Sarah Johnson,1769.02,2024-10-06,pending
ORD-001427,Patricia Williams,859.45,2024-04-06,cancelled
ORD-001428,Elizabeth Brown,703.74,2023-04-26,shipped
ORD-001429,James Smith,904.33,2023-05-02,cancelled
ORD-001430,Barbara Garcia,1035.22,2024-03-23,cancelled
ORD-001431,Linda Johnson,13896.91,2024-05-27,shipped
ORD-001432,Sarah Williams,441.33,2024-02-05,pending
ORD-001433,Mary Johnson,1849.94,2023-11-15,delivered
ORD-001434,James Garcia,24088.39,2024-07-31,cancelled
ORD-001435,Mary Brown,285.41,2023-09-17,pending
ORD-001436,Thomas Davis,1934.42,2023-08-21,delivered
ORD-001437,John Jones,1286.64,2024-11-23,cancelled
ORD-001438,Susan Garcia,1357.76,2024-02-22,pending
ORD-001439,Charles Davis,8987.79,2023-05-25,shipped
ORD-001440,Richard Brown,311.83,2024-07-08,delivered
ORD-001441,Jennifer Brown,462.71,2023-03-19,delivered
ORD-001442,Patricia Miller,1537.5,2024-05-14,pending
ORD-001443,Sarah Garcia,757.71,2024-08-19,delivered
ORD-001444,Barbara Miller,1965.11,2024-05-18,shipped
ORD-001445,Jessica Williams,330.78,2024-03-01,cancelled
ORD-001446,Joseph Williams,1196.81,2023-02-06,pending
ORD-001447,Linda Johnson,120.26,2024-02-04,pending
ORD-001448,Elizabeth Jones,850.81,2023-11-19,pending
ORD-001449,Richard Jones,136.52,2023-02-28,pending
ORD-001450,Charles Jones,885.03,2023-08-13,pending
ORD-001451,Michael Brown,16.38,2024-05-12,cancelled
ORD-001452,David Jones,130.53,2024-05-12,delivered
ORD-001453,John Garcia,351.39,2024-08-05,cancelled
ORD-001454,Sarah Smith,1692.64,2024-06-23,cancelled
ORD-001455,Jessica Smith,1992.32,2024-01-28,cancelled
ORD-001456,David Johnson,340.67,2024-02-19,pending
ORD-001457,Michael Martinez,1856.88,2023-05-22,shipped
ORD-001458,Michael Johnson,781.62,2023-01-02,delivered
ORD-001459,Robert Smith,1536.04,2024-11-01,shipped
ORD-001460,Elizabeth Smith,1773.54,2023-07-16,cancelled
ORD-001461,Richard Martinez,1438.68,2023-05-07,delivered
ORD-001462,Linda Johnson,1815.05,2023-11-13,cancelled
ORD-001463,Linda Garcia,1078.56,2023-10-01,shipped
ORD-001464,Joseph Garcia,536.44,2023-10-20,shipped
ORD-001465,Linda Brown,1991.66,2024-08-21,pending
ORD-001466,Jessica Rodriguez,248.44,2024-05-27,pending
ORD-001467,John Williams,1120.13,2024-08-02,pending
ORD-001468,Sarah Smith,1637.8,2023-04-22,delivered
ORD-001469,Mary Miller,474.51,2023-07-11,pending
ORD-001470,John Smith,119.36,2024-07-29,delivered
ORD-001471,James Martinez,751.64,2023-08-15,shipped
ORD-001472,Charles Garcia,535.17,2023-11-07,cancelled
ORD-001473,Barbara Johnson,565.39,2023-04-08,cancelled
ORD-001474,Jennifer Miller,1373.31,2023-02-04,cancelled
ORD-001475,Sarah Rodriguez,1866.55,2023-04-23,cancelled
ORD-001476,Jennifer Jones,1820.43,2024-07-23,delivered
ORD-001477,David Rodriguez,161.49,2024-01-17,shipped
ORD-001478,Barbara Smith,1933.19,2024-09-25,cancelled
ORD-001479,Mary Johnson,658.02,2024-03-17,delivered
ORD-001480,Robert Miller,314.4,2023-06-14,shipped
ORD-001481,Thomas Martinez,165.66,2024-07-13,pending
ORD-001482,Thomas Johnson,1491.99,2024-04-08,delivered
ORD-001483,Linda Rodriguez,159.39,2023-12-25,shipped
ORD-001484,Joseph Johnson,1462.28,2023-09-04,pending
ORD-001485,Michael Jones,1229.59,2024-10-30,cancelled
ORD-001486,Mary Johnson,1522.59,2024-06-15,shipped
ORD-001487,Patricia Brown,1190.94,2024-03-31,pending
ORD-001488,Barbara Davis,1360.55,2024-01-28,shipped
ORD-001489,Robert Martinez,803.47,2024-08-13,delivered
ORD-001490,Jessica Williams,514.92,2023-02-05,shipped
ORD-001491,Elizabeth Johnson,36449.51,2024-03-11,pending
ORD-001492,Jennifer Williams,1235.56,2023-09-19,delivered
ORD-001493,Elizabeth Rodriguez,523.99,2024-09-13,pending
ORD-001494,Michael Garcia,1982.3,2024-02-01,pending
ORD-001495,Jessica Smith,691.71,2024-09-12,cancelled
ORD-001496,Karen Johnson,1302.24,2023-11-08,shipped
ORD-001497,Jennifer Williams,1872.16,2024-08-02,delivered
ORD-001498,Barbara Williams,1247.21,2024-08-12,cancelled
ORD-001499,James Williams,1351.15,2023-06-17,shipped
ORD-001500,William Davis,958.83,2023-12-12,cancelled
ORD-001501,Joseph Brown,10390.75,2023-09-29,delivered
ORD-001502,Thomas Martinez,1216.42,2023-12-29,cancelled
ORD-001503,Thomas Brown,479.48,2023-11-09,cancelled
ORD-001504,Mary Jones,673.68,2024-11-16,cancelled
ORD-001505,Joseph Davis,20112.84,2023-04-04,shipped
ORD-001506,James Johnson,1877.48,2023-03-14,shipped
ORD-001507,Elizabeth Martinez,1263.65,2023-10-18,delivered
ORD-001508,Elizabeth Johnson,515.86,2023-08-24,pending
ORD-001509,Jennifer Davis,108.97,2023-05-07,shipped
ORD-001510,David Williams,924.95,2023-12-01,delivered
ORD-001511,Susan Garcia,330.91,2023-07-25,cancelled
ORD-001512,David Jones,946.11,2023-05-27,pending
ORD-001513,Patricia Garcia,642.16,2023-08-05,delivered
ORD-001514,Charles Martinez,22779.43,2024-04-29,shipped
ORD-001515,Elizabeth Smith,40.15,2024-05-30,shipped
ORD-001516,James Miller,787.0,2024-03-01,delivered
ORD-001517,Charles Jones,546.79,2023-11-28,cancelled
ORD-001518,Thomas Williams,650.01,2024-01-01,pending
ORD-001519,Jessica Williams,806.88,2024-09-28,pending
ORD-001520,Robert Johnson,1416.13,2024-11-28,cancelled
ORD-001521,James Martinez,1162.27,2024-03-16,delivered
ORD-001522,Robert Martinez,759.37,2024-10-14,pending
ORD-001523,Thomas Johnson,1454.33,2023-09-14,cancelled
ORD-001524,Michael Martinez,821.87,2024-08-05,pending
ORD-001525,Karen Miller,384.18,2023-09-16,cancelled
ORD-001526,Patricia Johnson,21716.49,2024-10-13,pending
ORD-001527,Linda Brown,254.38,2023-09-26,delivered
ORD-001528,Sarah Martinez,161.57,2024-07-14,cancelled
ORD-001529,Thomas Williams,613.02,2023-11-30,shipped
ORD-001530,Jessica Brown,21991.1,2023-03-01,delivered
ORD-001531,Barbara Brown,494.56,2023-07-11,delivered
ORD-001532,Robert Smith,946.84,2023-07-04,delivered
ORD-001533,Richard Johnson,1174.97,2023-12-18,cancelled
ORD-001534,Jennifer Smith,1089.76,2023-02-03,pending
ORD-001535,Linda Williams,1312.02,2024-02-26,delivered
ORD-001536,Elizabeth Garcia,1521.3,2023-03-20,shipped
ORD-001537,James Davis,1687.24,2023-01-19,cancelled
ORD-001538,Patricia Miller,1944.44,2024-06-04,shipped
ORD-001539,Elizabeth Miller,1362.36,2023-03-30,shipped
ORD-001540,Joseph Smith,1212.25,2024-08-17,shipped
ORD-001541,Robert Garcia,668.28,2024-07-14,cancelled
ORD-001542,Thomas Johnson,160.91,2023-04-25,delivered
ORD-001543,Thomas Miller,1318.9,2024-10-06,pending
ORD-001544,Karen Jones,1471.3,2024-04-29,pending
ORD-001545,Joseph Johnson,1129.07,2023-06-01,delivered
ORD-001546,John Smith,1379.16,2023-06-08,delivered
ORD-001547,Karen Miller,1830.58,2023-05-02,pending
ORD-001548,Karen Smith,813.99,2023-09-05,shipped
ORD-001549,Mary Williams,115.21,2023-06-04,shipped
ORD-001550,Barbara Johnson,1425.91,2024-09-16,delivered
ORD-001551,Joseph Jones,839.0,2023-01-22,shipped
ORD-001552,Barbara Rodriguez,1866.74,2024-10-07,cancelled
ORD-001553,Karen Brown,1759.94,2023-01-13,delivered
ORD-001554,Robert Jones,1680.38,2024-08-04,cancelled
ORD-001555,Jessica Miller,1970.45,2024-02-21,pending
ORD-001556,Joseph Johnson,1585.68,2023-04-08,cancelled
ORD-001557,William Rodriguez,132.27,2024-03-21,pending
ORD-001558,Karen Brown,48.8,2023-03-10,cancelled
ORD-001559,James Williams,159.2,2023-10-22,pending
ORD-001560,Jessica Williams,1749.59,2023-06-08,cancelled
ORD-001561,Michael Williams,1111.45,2023-07-04,delivered
ORD-001562,David Rodriguez,800.29,2023-12-03,shipped
ORD-001563,Karen Martinez,1572.32,2024-11-26,shipped
ORD-001564,Elizabeth Jones,1419.19,2023-01-27,pending
ORD-001565,Michael Smith,69.27,2023-06-18,pending
ORD-001566,Karen Williams,111.71,2023-01-08,pending
ORD-001567,Jennifer Johnson,1321.49,2023-01-02,delivered
ORD-001568,Thomas Garcia,1822.95,2024-06-17,shipped
ORD-001569,William Smith,1093.11,2024-02-11,delivered
ORD-001570,William Martinez,1212.51,2023-12-13,pending
ORD-001571,Richard Davis,1067.23,2024-10-08,delivered
ORD-001572,Karen Jones,1650.19,2023-03-06,cancelled
ORD-001573,John Davis,306.14,2024-03-18,shipped
ORD-001574,William Brown,1746.49,2024-08-02,delivered
ORD-001575,Charles Rodriguez,1552.81,2024-10-07,cancelled
ORD-001576,Patricia Johnson,1756.31,2024-04-29,pending
ORD-001577,Richard Davis,339.08,2024-08-29,pending
ORD-001578,Mary Miller,1614.83,2024-02-04,cancelled
ORD-001579,Elizabeth Williams,1589.11,2024-08-09,cancelled
ORD-001580,Jessica Miller,819.41,2023-07-20,shipped
ORD-001581,Thomas Johnson,603.27,2024-06-10,shipped
ORD-001582,Elizabeth Brown,1418.14,2023-11-21,shipped
ORD-001583,Robert Jones,23293.29,2023-03-03,pending
ORD-001584,Jessica Williams,669.72,2024-03-21,delivered
ORD-001585,David Williams,1878.21,2023-10-18,delivered
ORD-001586,Linda Rodriguez,821.04,2023-09-25,cancelled
ORD-001587,Susan Smith,1255.49,2024-04-05,pending
ORD-001588,Richard Rodriguez,1038.99,2024-09-09,delivered
ORD-001589,Thomas Smith,51.53,2024-09-13,pending
ORD-001590,William Garcia,812.05,2023-08-17,cancelled
ORD-001591,Linda Jones,118.78,2024-04-24,pending
ORD-001592,Susan Rodriguez,984.83,2024-09-04,pending
ORD-001593,Robert Martinez,1648.32,2024-02-16,cancelled
ORD-001594,Thomas Brown,1136.14,2024-09-12,pending
ORD-001595,Barbara Williams,664.95,2023-08-14,pending
ORD-001596,Linda Williams,61.9,2023-08-29,cancelled
ORD-001597,Jennifer Miller,541.55,2023-03-02,pending
ORD-001598,Jennifer Jones,1688.36,2023-06-08,pending
ORD-001599,Patricia Rodriguez,1682.3,2024-05-18,pending
ORD-001600,Barbara Rodriguez,448.78,2023-05-05,cancelled
ORD-001601,David Johnson,381.99,2024-09-07,shipped
ORD-001602,Karen Jones,1621.11,2024-05-19,cancelled
ORD-001603,Richard Martinez,1354.79,2024-08-04,cancelled
ORD-001604,William Smith,679.74,2024-03-13,pending
ORD-001605,Jennifer Martinez,675.26,2023-01-25,shipped
ORD-001606,Patricia Davis,947.46,2024-02-27,shipped
ORD-001607,James Williams,231.78,2023-12-31,pending
ORD-001608,Jennifer Martinez,749.22,2024-11-17,delivered
ORD-001609,Patricia Williams,1171.55,2023-05-15,pending
ORD-001610,Linda Williams,786.82,2023-04-27,cancelled
ORD-001611,William Jones,517.1,2023-04-30,shipped
ORD-001612,Jessica Williams,1079.15,2024-05-09,cancelled
ORD-001613,David Martinez,1745.21,2023-12-29,cancelled
ORD-001614,William Smith,1059.78,2023-07-18,cancelled
ORD-001615,Susan Martinez,995.35,2024-07-29,delivered
ORD-001616,Barbara Miller,316.47,2023-11-16,pending
ORD-001617,Elizabeth Miller,1984.63,2023-08-18,cancelled
ORD-001618,Jessica Davis,448.86,2024-10-06,cancelled
ORD-001619,Sarah Davis,63.35,2024-12-01,pending
ORD-001620,Sarah Miller,1972.44,2024-01-03,shipped
ORD-001621,Karen Williams,1523.37,2024-04-01,pending
ORD-001622,William Brown,1494.66,2023-08-14,cancelled
ORD-001623,Richard Garcia,476.1,2024-09-05,delivered
ORD-001624,Jessica Miller,1856.43,2023-07-11,cancelled
ORD-001625,David Martinez,1545.82,2023-08-12,delivered
ORD-001626,Karen Johnson,1408.18,2023-09-22,pending
ORD-001627,Linda Brown,186.69,2023-01-24,delivered
ORD-001628,David Jones,1683.43,2024-08-21,pending
ORD-001629,Charles Miller,1202.57,2023-11-03,pending
ORD-001630,Karen Rodriguez,188.32,2024-02-10,delivered
ORD-001631,Elizabeth Brown,1029.4,2024-02-05,shipped
ORD-001632,Sarah Smith,631.19,2024-06-07,cancelled
ORD-001633,Susan Jones,1603.39,2024-10-08,shipped
ORD-001634,Michael Jones,1977.87,2024-03-24,pending
ORD-001635,Richard Williams,574.71,2023-11-07,pending
ORD-001636,Patricia Jones,1969.44,2023-09-23,pending
ORD-001637,James Jones,1820.32,2023-08-07,shipped
ORD-001638,Charles Miller,1120.53,2024-08-10,pending
ORD-001639,Patricia Brown,1178.54,2024-07-18,pending
ORD-001640,John Williams,472.07,2023-04-29,pending
ORD-001641,Mary Martinez,11921.0,2023-01-03,pending
ORD-001642,Elizabeth Smith,430.87,2024-10-17,delivered
ORD-001643,Sarah Davis,1434.87,2024-07-21,cancelled
ORD-001644,Joseph Brown,1069.47,2024-11-15,shipped
ORD-001645,David Davis,286.02,2024-08-12,cancelled
ORD-001646,Karen Miller,1398.35,2024-10-18,pending
ORD-001647,Sarah Garcia,1229.37,2024-10-26,shipped
ORD-001648,James Rodriguez,1671.32,2024-01-02,shipped
ORD-001649,David Garcia,475.32,2023-10-01,shipped
ORD-001650,Barbara Davis,1892.39,2024-09-06,pending
ORD-001651,Joseph Martinez,197.27,2023-05-09,shipped
ORD-001652,Linda Johnson,12.64,2023-05-06,pending
ORD-001653,James Davis,707.88,2023-01-09,delivered
ORD-001654,Sarah Martinez,95.57,2023-01-24,cancelled
ORD-001655,Barbara Smith,618.36,2024-05-31,delivered
ORD-001656,Patricia Brown,704.57,2024-07-17,cancelled
ORD-001657,Richard Garcia,1118.42,2023-04-04,pending
ORD-001658,Thomas Johnson,907.28,2024-05-21,shipped
ORD-001659,Barbara Johnson,1744.68,2023-12-08,cancelled
ORD-001660,Robert Williams,570.14,2024-10-12,pending
ORD-001661,John Williams,520.51,2024-03-11,shipped
ORD-001662,Patricia Miller,907.07,2023-05-24,pending
ORD-001663,William Martinez,20537.98,2024-09-05,cancelled
ORD-001664,James Williams,301.3,2024-07-04,pending
ORD-001665,Michael Smith,1891.8,2024-11-12,cancelled
ORD-001666,Jennifer Garcia,599.09,2024-09-01,shipped
ORD-001667,Jessica Miller,854.09,2023-09-19,shipped
ORD-001668,Charles Jones,1993.18,2023-01-07,shipped
ORD-001669,William Miller,1236.76,2023-08-10,cancelled
ORD-001670,David Davis,94.92,2024-04-09,shipped
ORD-001671,Linda Miller,96.14,2023-10-20,pending
ORD-001672,Karen Jones,1100.66,2024-06-18,pending
ORD-001673,Michael Davis,1602.11,2023-05-16,pending
ORD-001674,Joseph Garcia,1682.76,2023-01-01,cancelled
ORD-001675,Patricia Rodriguez,1995.62,2023-07-01,pending
ORD-001676,Susan Martinez,1115.9,2023-04-14,shipped
ORD-001677,Linda Jones,538.04,2023-09-08,cancelled
ORD-001678,Mary Smith,708.89,2023-07-08,pending
ORD-001679,Mary Miller,1421.68,2023-08-16,shipped
ORD-001680,Thomas Miller,834.09,2023-03-09,cancelled
ORD-001681,Patricia Miller,950.34,2024-05-10,cancelled
ORD-001682,Thomas Jones,1825.41,2023-12-22,cancelled
ORD-001683,Patricia Miller,661.55,2023-01-27,pending
ORD-001684,Sarah Garcia,1577.52,2024-09-07,cancelled
ORD-001685,Barbara Miller,117.18,2024-06-12,cancelled
ORD-001686,Elizabeth Smith,1767.3,2024-02-06,shipped
ORD-001687,Jennifer Johnson,1892.93,2023-02-10,cancelled
ORD-001688,David Miller,1840.15,2024-09-20,delivered
ORD-001689,Mary Johnson,471.53,2023-01-25,shipped
ORD-001690,Linda Jones,56.23,2024-08-22,shipped
ORD-001691,Elizabeth Garcia,178.87,2023-06-11,pending
ORD-001692,Barbara Johnson,939.1,2023-08-04,shipped
ORD-001693,Thomas Davis,1110.57,2024-09-27,shipped
ORD-001694,Elizabeth Brown,756.38,2024-05-19,delivered
ORD-001695,Patricia Rodriguez,986.34,2024-02-06,shipped
ORD-001696,Michael Jones,1840.44,2024-06-04,delivered
ORD-001697,Mary Jones,884.67,2024-04-16,pending
ORD-001698,Barbara Smith,487.93,2023-01-04,pending
ORD-001699,Barbara Williams,805.64,2023-07-23,cancelled
ORD-001700,Susan Miller,1099.85,2023-02-14,cancelled
ORD-001701,Linda Johnson,942.31,2023-08-29,pending
ORD-001702,Mary Brown,584.64,2023-07-25,delivered
ORD-001703,Charles Davis,450.59,2023-07-20,pending
ORD-001704,Thomas Williams,1033.88,2024-04-29,delivered
ORD-001705,William Johnson,38.71,2023-04-19,pending
ORD-001706,Richard Garcia,1201.25,2023-03-19,pending
ORD-001707,Mary Martinez,1639.59,2024-08-18,cancelled
ORD-001708,Michael Garcia,581.51,2024-07-04,cancelled
ORD-001709,Mary Smith,60.52,2024-09-10,pending
ORD-001710,Karen Rodriguez,1218.22,2023-09-15,pending
ORD-001711,William Smith,314.25,2023-05-12,cancelled
ORD-001712,Susan Williams,624.56,2024-06-15,cancelled
ORD-001713,Linda Davis,1440.92,2023-07-15,delivered
ORD-001714,Karen Brown,1384.19,2024-03-05,shipped
ORD-001715,Richard Rodriguez,192.49,2023-04-25,shipped
ORD-001716,Patricia Miller,1834.71,2023-01-08,pending
ORD-001717,Charles Brown,439.57,2023-03-19,cancelled
ORD-001718,Sarah Davis,1564.76,2023-07-24,shipped
ORD-001719,Jennifer Brown,972.36,2024-10-18,pending
ORD-001720,Patricia Garcia,920.35,2023-07-21,delivered
ORD-001721,James Williams,1171.85,2024-03-07,pending
ORD-001722,Robert Davis,1997.65,2023-05-18,shipped
ORD-001723,David Johnson,1057.62,2024-01-19,shipped
ORD-001724,Susan Rodriguez,934.84,2023-03-15,shipped
ORD-001725,Michael Martinez,1535.05,2023-01-27,cancelled
ORD-001726,Thomas Brown,1538.78,2024-07-03,delivered
ORD-001727,Sarah Johnson,1280.22,2023-02-07,shipped
ORD-001728,Robert Brown,523.9,2023-05-16,delivered
ORD-001729,Susan Rodriguez,479.79,2023-04-04,pending
ORD-001730,Barbara Smith,9829.58,2023-11-05,shipped
ORD-001731,Michael Davis,1033.88,2023-02-01,cancelled
ORD-001732,John Johnson,37729.17,2024-07-26,delivered
ORD-001733,Robert Williams,1847.8,2024-04-18,pending
ORD-001734,Jennifer Brown,1257.66,2024-08-03,cancelled
ORD-001735,Patricia Johnson,1859.22,2023-10-17,delivered
ORD-001736,Barbara Davis,1044.39,2024-03-28,shipped
ORD-001737,Charles Brown,856.84,2023-03-17,delivered
ORD-001738,Mary Garcia,934.82,2024-05-18,pending
ORD-001739,David Rodriguez,475.51,2024-05-14,pending
ORD-001740,Linda Williams,171.64,2023-07-02,delivered
ORD-001741,Jennifer Jones,21667.97,2024-02-14,shipped
ORD-001742,John Rodriguez,475.76,2023-08-04,cancelled
ORD-001743,Elizabeth Miller,281.82,2023-09-07,cancelled
ORD-001744,Susan Martinez,669.8,2023-10-11,shipped
ORD-001745,Barbara Johnson,374.92,2024-07-01,shipped
ORD-001746,Elizabeth Jones,1259.51,2024-08-21,delivered
ORD-001747,Karen Jones,402.2,2023-03-17,delivered
ORD-001748,Linda Rodriguez,936.36,2024-04-12,delivered
ORD-001749,James Johnson,1655.21,2023-08-27,shipped
ORD-001750,Barbara Williams,723.29,2023-02-24,pending
ORD-001751,John Miller,8162.28,2023-05-09,cancelled
ORD-001752,Jessica Brown,555.09,2023-12-01,cancelled
ORD-001753,John Smith,36.95,2023-10-17,shipped
ORD-001754,Patricia Davis,831.89,2023-11-29,pending
ORD-001755,Jennifer Jones,1420.71,2024-03-10,pending
ORD-001756,Jennifer Rodriguez,1273.39,2024-09-23,cancelled
ORD-001757,Karen Smith,1208.69,2023-07-10,pending
ORD-001758,Jessica Jones,1455.96,2023-05-17,pending
ORD-001759,Robert Garcia,1634.91,2023-07-12,cancelled
ORD-001760,Robert Davis,772.63,2024-01-06,shipped
ORD-001761,Joseph Williams,270.15,2024-01-14,shipped
ORD-001762,Richard Rodriguez,520.06,2024-08-16,cancelled
ORD-001763,Charles Smith,1250.29,2023-01-24,pending
ORD-001764,Jessica Brown,748.71,2024-11-05,pending
ORD-001765,Jessica Garcia,1901.18,2024-10-04,pending
ORD-001766,Barbara Davis,1030.48,2024-01-18,cancelled
ORD-001767,Barbara Williams,245.92,2023-09-04,delivered
ORD-001768,Robert Smith,1835.46,2024-08-03,cancelled
ORD-001769,Robert Garcia,212.9,2023-10-10,cancelled
ORD-001770,Jennifer Brown,833.81,2023-05-18,delivered
ORD-001771,Robert Martinez,1112.05,2023-03-02,cancelled
ORD-001772,Sarah Johnson,347.3,2024-03-05,cancelled
ORD-001773,David Garcia,911.52,2023-11-29,delivered
ORD-001774,David Smith,1260.81,2024-11-11,delivered
ORD-001775,Thomas Jones,137.26,2023-05-11,shipped
ORD-001776,John Johnson,986.11,2024-11-22,delivered
ORD-001777,Barbara Rodriguez,441.9,2024-01-16,shipped
ORD-001778,Susan Garcia,1942.1,2024-06-09,shipped
ORD-001779,Thomas Rodriguez,1086.34,2024-11-02,delivered
ORD-001780,David Miller,59.97,2024-04-28,cancelled
ORD-001781,Robert Miller,1687.63,2023-12-31,delivered
ORD-001782,Patricia Garcia,725.43,2023-09-01,shipped
ORD-001783,John Brown,690.44,2023-12-13,cancelled
